Datum,Wochentag,isFerienZH,Ferien Desc ZH,isFerienSG,Ferien Desc SG,isFerienGR,Ferien Desc GR,Feiertag Desc,isFeiertag ZH,isFeiertag SG,isFeiertag GR,t_2m_c_avg,snow_depth_cm_avg,visibility_m_avg,wind_speed_10m_ms_max,prob_precip_1h_p_avg,prob_tstorm_1h_p_avg,hail_idx_avg,wind_gusts_10m_ms_max,wind_speed_mean_10m_24h_ms_avg,t_max_2m_24h_c_max,t_min_2m_24h_c_min,precip_24h_mm_max,fresh_snow_24h_cm_max,is_sleet_1h_idx_max,is_fog_1h_idx_max,precip_1h_mm_sum,fresh_snow_1h_cm_sum,wind_speed_mean_10m_1h_ms_avg,weather_symbol_1h_idx_spe,number_of_events,Schalter,Tel,Mail,Total Anfragen
27.04.2018,Freitag,1,Fruehlingsferien,0,0,1,Fruehlingsferien,0,0,0,0,8.3,0.0,30028.5,2.525,1.0,1.0,0.0,11.8,5.4,7.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,22.3,3.0,0,12.0,30.5,10.0,52.5
28.04.2018,Samstag,1,Fruehlingsferien,0,0,1,Fruehlingsferien,0,0,0,0,10.075,0.0,23194.0,2.675,1.0,1.0,0.0,8.3,5.0,13.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,13.8,1.7,0,0.0,30.5,4.0,34.5
29.04.2018,Sonntag,1,Fruehlingsferien,0,0,1,Fruehlingsferien,0,0,0,0,11.4,0.0,30026.0,3.425,1.0,1.0,0.0,14.2,4.2,15.1,3.8,0.31,0.0,0.0,0.0,0.04,0.0,26.0,0.0,0,0.0,30.5,5.0,35.5
30.04.2018,Montag,1,Fruehlingsferien,0,0,0,0,0,0,0,0,7.6,0.85,30032.0,4.15,2.75,1.0,0.0,22.8,8.1,14.2,5.4,2.06,0.0,0.0,0.0,0.78,0.0,31.5,2.2,0,12.0,30.5,9.0,51.5
01.05.2018,Dienstag,1,Fruehlingsferien,0,0,0,0,Tag der Arbeit,1,0,0,5.325,2.05,28434.25,2.525,1.0,1.0,0.0,5.7,6.1,9.5,2.1,5.95,0.0,0.0,0.0,0.03,0.0,10.8,1.3,0,11.0,22.0,21.0,54.0
02.05.2018,Mittwoch,1,Fruehlingsferien,0,0,0,0,0,0,0,0,5.275,0.0,27615.75,2.525,4.525,1.0,0.0,4.8,3.1,10.0,1.7,0.0,0.0,0.0,0.0,0.29,0.0,9.1,0.0,0,13.0,22.0,13.0,48.0
03.05.2018,Donnerstag,1,Fruehlingsferien,0,0,0,0,0,0,0,0,6.775,0.0,30028.25,3.725,2.6,1.0,0.0,8.8,2.2,9.3,1.7,0.8,0.0,0.0,0.0,0.18,0.0,22.2,0.0,0,7.0,22.0,20.0,49.0
04.05.2018,Freitag,1,Fruehlingsferien,0,0,0,0,0,0,0,0,9.275,0.0,30026.25,3.3,1.0,10.375,0.0,5.5,5.7,9.7,4.0,0.81,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0,5.0,22.0,18.0,45.0
05.05.2018,Samstag,1,Fruehlingsferien,0,0,0,0,0,0,0,0,11.2,0.4,30031.5,2.575,1.0,1.0,0.0,3.1,3.3,14.3,4.3,0.45,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0,0.0,22.0,0.0,22.0
06.05.2018,Sonntag,1,Fruehlingsferien,0,0,0,0,0,0,0,0,12.35,0.15,30028.75,3.7,1.0,32.575,0.0,7.6,2.6,16.9,6.1,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0,0.0,22.0,10.0,32.0
07.05.2018,Montag,0,0,0,0,0,0,0,0,0,0,10.8,0.0,30030.5,2.225,5.9,53.85,0.0,3.9,3.0,18.0,5.4,0.0,0.0,0.0,0.0,5.33,0.0,6.0,2.3,0,12.0,22.0,12.0,46.0
08.05.2018,Dienstag,0,0,0,0,0,0,0,0,0,0,11.125,0.0,30028.25,3.2,1.0,35.325,0.0,4.5,1.8,16.0,5.9,17.53,0.0,0.0,0.0,0.0,0.0,5.1,1.3,0,6.0,22.0,15.0,43.0
09.05.2018,Mittwoch,0,0,0,0,0,0,0,0,0,0,9.225,0.0,30028.25,2.95,1.0,31.45,0.0,3.7,2.8,17.2,4.9,0.16,0.0,0.0,0.0,0.0,0.0,10.0,1.9,0,6.0,22.0,10.0,38.0
10.05.2018,Donnerstag,0,0,0,0,0,0,Auffahrt,1,1,1,7.575,0.0,30025.25,3.225,1.475,1.0,0.0,9.4,2.7,13.7,5.2,0.09,0.0,0.0,0.0,0.25,0.0,15.1,0.0,0,6.0,22.0,14.0,42.0
11.05.2018,Freitag,0,0,0,0,0,0,0,0,0,0,8.425,0.0,30025.5,2.725,1.0,20.25,0.0,5.3,4.7,11.8,3.0,0.91,0.0,0.0,0.0,0.0,0.0,9.8,0.9,0,19.0,22.0,8.0,49.0
12.05.2018,Samstag,0,0,0,0,0,0,0,0,0,0,11.175,0.0,30014.25,2.2,1.0,10.625,0.0,4.7,1.8,15.3,2.6,0.4,0.0,0.0,0.0,0.0,0.0,9.2,3.2,0,25.0,22.0,6.0,53.0
13.05.2018,Sonntag,0,0,0,0,0,0,Muttertag,1,1,1,11.1,0.0,30025.25,1.675,1.0,6.6,0.0,5.5,3.0,16.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0,0.0,22.0,3.0,25.0
14.05.2018,Montag,0,0,0,0,0,0,0,0,0,0,6.425,0.0,23275.0,2.2,20.8,1.0,0.0,2.6,2.7,14.8,5.4,0.08,0.0,0.0,0.0,1.87,0.0,6.3,0.0,0,5.0,22.0,22.0,49.0
15.05.2018,Dienstag,0,0,0,0,0,0,0,0,0,0,3.825,0.0,19376.75,4.375,19.05,1.0,0.0,12.3,2.2,10.3,1.9,12.22,0.0,1.0,0.0,2.1,0.0,24.7,0.0,0,5.0,22.0,29.0,56.0
16.05.2018,Mittwoch,0,0,0,0,0,0,0,0,0,0,4.9,0.0,30032.5,2.7,6.45,1.0,0.0,5.5,6.1,9.4,1.4,7.39,0.0,0.0,0.0,0.28,0.0,11.7,0.0,0,6.0,22.0,13.0,41.0
17.05.2018,Donnerstag,0,0,0,0,0,0,0,0,0,0,5.35,0.0,30030.5,3.8,6.075,1.0,0.0,7.4,3.8,8.8,1.4,1.36,0.0,0.0,0.0,0.37,0.0,13.4,0.7,0,6.0,22.0,17.0,45.0
18.05.2018,Freitag,0,0,0,0,0,0,0,0,0,0,8.6,0.0,30030.0,3.325,1.45,24.5,0.0,7.5,4.3,10.6,1.6,0.32,0.0,0.0,0.0,0.01,0.0,11.3,1.5,0,9.0,22.0,33.0,64.0
19.05.2018,Samstag,0,0,0,0,0,0,0,0,0,0,7.825,0.0,25960.0,2.3,7.875,12.225,0.0,4.9,2.7,14.4,2.3,4.88,0.0,0.0,0.0,0.43,0.0,6.4,1.3,0,22.0,22.0,10.0,54.0
20.05.2018,Sonntag,0,0,0,0,0,0,Pfingstsonntag,1,1,1,7.075,0.0,27903.75,1.85,11.625,1.0,0.0,3.2,2.1,12.6,3.7,2.62,0.0,0.0,0.0,0.79,0.0,6.5,0.6,0,10.0,22.0,5.0,37.0
21.05.2018,Montag,0,0,0,0,0,0,Pfingstmontag,1,1,1,10.25,0.0,30031.0,1.8,1.0,9.875,0.0,6.0,1.9,10.4,4.4,5.43,0.0,0.0,0.0,0.0,0.0,9.6,1.3,0,16.0,22.0,11.0,49.0
22.05.2018,Dienstag,0,0,0,0,0,0,0,0,0,0,11.125,0.0,30037.75,2.275,1.0,1.0,0.0,2.6,2.3,15.1,4.1,0.05,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0,12.0,22.0,16.0,50.0
23.05.2018,Mittwoch,0,0,0,0,0,0,0,0,0,0,11.3,0.0,30033.25,2.675,1.0,34.3,0.0,4.9,1.7,15.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,1.0,0,12.0,22.0,33.0,67.0
24.05.2018,Donnerstag,0,0,0,0,0,0,0,0,0,0,11.2,0.0,30013.5,2.9,1.75,24.7,0.0,5.7,2.1,15.5,6.3,0.07,0.0,0.0,0.0,0.03,0.0,8.9,1.8,0,9.0,22.0,17.0,48.0
25.05.2018,Freitag,0,0,0,0,0,0,0,0,0,0,12.7,0.0,30011.75,3.475,1.0,10.125,0.0,9.6,2.2,15.5,6.7,0.04,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0,14.0,22.0,23.0,59.0
26.05.2018,Samstag,0,0,0,0,0,0,0,0,0,0,15.025,0.0,30031.75,3.0,1.0,34.1,0.0,4.3,3.2,18.3,6.5,0.0,0.0,0.0,0.0,0.0,0.0,6.8,3.0,0,0.0,22.0,4.0,26.0
27.05.2018,Sonntag,0,0,0,0,0,0,0,0,0,0,14.2,0.0,30011.25,2.625,9.95,48.0,0.0,4.5,2.7,21.2,7.7,3.88,0.0,0.0,0.0,0.03,0.0,8.6,0.0,0,0.0,22.0,10.0,32.0
28.05.2018,Montag,0,0,0,0,0,0,0,0,0,0,13.175,0.0,30031.0,2.575,1.0,24.5,0.0,6.3,2.0,19.8,9.3,7.44,0.0,0.0,0.0,0.0,0.0,11.5,1.2,0,19.0,22.0,26.0,67.0
29.05.2018,Dienstag,0,0,0,0,0,0,0,0,0,0,14.45,0.0,30026.75,1.8,1.0,2.5,0.0,5.9,3.5,18.7,8.5,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0,14.0,22.0,14.0,50.0
30.05.2018,Mittwoch,0,0,0,0,0,0,0,0,0,0,13.075,0.0,30026.25,2.325,2.525,24.5,0.0,10.0,3.2,19.0,8.7,1.24,0.0,0.0,0.0,5.07,0.0,11.3,0.0,0,17.0,22.0,20.0,59.0
31.05.2018,Donnerstag,0,0,0,0,0,0,Fronleichnam,0,0,1,14.0,0.0,30026.5,2.025,1.0,10.4,0.0,5.0,3.2,21.2,7.5,12.35,0.0,0.0,0.0,0.0,0.0,10.4,2.9,0,25.0,22.0,34.0,81.0
01.06.2018,Freitag,0,0,0,0,0,0,0,0,0,0,12.075,0.0,30030.5,4.6,1.0,17.975,0.0,11.7,3.0,19.1,8.4,0.0,0.0,0.0,0.0,0.0,0.0,18.8,1.7,0,22.0,26.2,14.0,62.2
02.06.2018,Samstag,0,0,0,0,0,0,0,0,0,0,13.225,0.0,30038.25,3.425,6.85,46.525,0.0,6.9,4.4,17.3,7.1,0.0,0.0,0.0,0.0,0.14,0.0,11.6,1.5,0,0.0,26.2,5.0,31.2
03.06.2018,Sonntag,0,0,0,0,0,0,0,0,0,0,13.85,0.0,30014.75,1.75,1.0,30.45,0.0,3.0,2.4,17.8,7.6,2.58,0.0,0.0,0.0,0.0,0.0,5.4,1.8,0,0.0,26.2,3.0,29.2
04.06.2018,Montag,0,0,0,0,0,0,0,0,0,0,14.075,0.0,30034.75,3.225,1.0,31.525,0.0,5.7,1.8,20.4,7.3,1.53,0.0,0.0,0.0,0.0,0.0,8.8,3.0,0,26.0,26.2,19.0,71.2
05.06.2018,Dienstag,0,0,0,0,0,0,0,0,0,0,13.025,0.0,30033.5,2.825,1.0,39.65,0.0,4.6,2.2,19.7,9.9,2.67,0.0,0.0,0.0,0.19,0.0,12.3,0.0,0,10.0,26.2,23.0,59.2
06.06.2018,Mittwoch,0,0,0,0,0,0,0,0,0,0,14.5,0.0,30034.25,2.075,1.0,4.2,0.0,4.6,2.5,19.5,7.3,1.36,0.0,0.0,0.0,0.0,0.0,5.6,1.2,0,14.0,26.2,15.0,55.2
07.06.2018,Donnerstag,0,0,0,0,0,0,0,0,0,0,14.1,0.0,30030.5,2.875,1.0,4.725,0.0,3.0,2.1,19.1,9.1,0.03,0.0,0.0,0.0,0.0,0.0,5.8,1.4,0,11.0,26.2,22.0,59.2
08.06.2018,Freitag,0,0,0,0,0,0,0,0,0,0,12.775,0.0,30010.0,2.25,1.0,7.85,0.0,6.6,1.6,18.9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.3,0,25.0,26.2,18.0,69.2
09.06.2018,Samstag,0,0,0,0,0,0,0,0,0,0,13.725,0.0,30034.5,2.725,1.0,3.85,0.0,6.8,2.8,17.8,9.4,0.84,0.0,0.0,0.0,0.0,0.0,10.9,4.5,0,0.0,26.2,23.0,49.2
10.06.2018,Sonntag,0,0,0,0,0,0,0,0,0,0,15.25,0.0,30013.5,3.775,4.125,5.4,0.0,7.7,2.9,20.6,6.7,2.02,0.0,0.0,0.0,0.31,0.0,12.9,5.0,0,0.0,26.2,11.0,37.2
11.06.2018,Montag,0,0,0,0,0,0,0,0,0,0,15.4,0.0,30036.5,2.15,3.55,22.875,0.0,10.0,3.1,20.1,9.6,0.0,0.0,0.0,0.0,0.05,0.0,12.4,1.5,0,23.0,26.2,29.0,78.2
12.06.2018,Dienstag,0,0,0,0,0,0,0,0,0,0,12.825,0.0,27100.0,2.525,48.25,24.5,0.0,10.3,3.5,20.9,11.8,1.43,0.0,0.0,0.0,3.55,0.0,15.3,1.5,0,9.0,26.2,15.0,50.2
13.06.2018,Mittwoch,0,0,0,0,0,0,0,0,0,0,8.55,0.0,14424.5,5.075,19.625,1.0,0.0,13.9,4.2,17.3,7.9,9.49,0.0,0.0,0.0,1.82,0.0,27.2,0.0,0,0.0,26.2,20.0,46.2
14.06.2018,Donnerstag,0,0,0,0,0,0,0,0,0,0,8.9,0.0,30029.25,4.3,1.0,1.0,0.0,12.9,6.9,10.5,4.0,9.42,0.0,0.0,0.0,0.0,0.0,24.0,4.4,0,22.0,26.2,25.0,73.2
15.06.2018,Freitag,0,0,0,0,0,0,0,0,0,0,10.675,0.0,30033.75,4.375,1.0,1.0,0.0,12.2,6.1,15.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,21.6,2.4,0,30.0,26.2,15.0,71.2
16.06.2018,Samstag,0,0,0,0,0,0,0,0,0,0,12.55,0.0,30015.25,4.575,1.0,1.0,0.0,12.1,5.0,16.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,18.4,2.2,0,35.0,26.2,11.0,72.2
17.06.2018,Sonntag,0,0,0,0,0,0,0,0,0,0,12.575,0.0,30024.25,4.325,1.0,1.0,0.0,11.1,5.2,18.4,5.7,0.0,0.0,0.0,0.0,0.0,0.0,20.7,2.7,0,4.0,26.2,9.0,39.2
18.06.2018,Montag,0,0,0,0,0,0,0,0,0,0,12.525,0.0,27678.75,5.175,1.775,1.0,0.0,10.4,5.5,16.7,7.2,0.68,0.0,0.0,0.0,0.03,0.0,26.0,0.0,0,31.0,26.2,18.0,75.2
19.06.2018,Dienstag,0,0,0,0,0,0,0,0,0,0,14.0,0.0,30034.25,3.925,1.0,1.0,0.0,11.2,6.0,16.9,7.7,0.0,0.0,0.0,0.0,0.0,0.0,21.6,3.8,0,20.0,26.2,21.0,67.2
20.06.2018,Mittwoch,0,0,0,0,0,0,0,0,0,0,16.45,0.0,30027.75,3.925,1.0,48.0,0.0,5.8,5.2,19.9,7.9,0.0,0.0,0.0,0.0,0.0,0.0,8.2,1.0,0,15.0,26.2,15.0,56.2
21.06.2018,Donnerstag,0,0,0,0,0,0,"Sommeranfang, Sommersonnenwende",1,1,1,17.225,0.0,26422.25,4.15,1.0,28.85,0.0,9.9,3.0,23.2,9.4,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.8,0,20.0,26.2,21.0,67.2
22.06.2018,Freitag,0,0,0,0,0,0,0,0,0,0,9.525,0.0,30022.75,6.525,1.0,1.0,0.0,12.9,4.7,20.5,7.8,3.4,0.0,0.0,0.0,0.04,0.0,36.4,5.1,0,18.0,26.2,8.0,52.2
23.06.2018,Samstag,0,0,0,0,0,0,0,0,0,0,8.275,0.0,30029.5,4.875,1.0,1.0,0.0,13.2,8.6,13.5,2.6,0.21,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0,36.0,26.2,11.0,73.2
24.06.2018,Sonntag,0,0,0,0,0,0,0,0,0,0,9.55,0.0,30025.25,3.125,2.35,1.0,0.0,8.8,5.9,14.9,1.6,0.0,0.0,0.0,0.0,0.01,0.0,17.0,1.4,0,9.0,26.2,30.0,65.2
25.06.2018,Montag,0,0,0,0,0,0,0,0,0,0,9.45,0.0,30028.75,5.7,1.5,1.0,0.0,12.0,4.5,15.4,4.2,0.86,0.0,0.0,0.0,0.05,0.0,27.0,1.2,0,31.0,26.2,24.0,81.2
26.06.2018,Dienstag,0,0,0,0,0,0,0,0,0,0,11.0,0.0,30032.0,4.8,1.0,1.0,0.0,11.5,6.4,14.3,4.9,0.13,0.0,0.0,0.0,0.0,0.0,21.4,1.6,0,26.0,26.2,17.0,69.2
27.06.2018,Mittwoch,0,0,0,0,0,0,0,0,0,0,11.85,0.0,30013.75,5.825,1.0,1.0,0.0,0.0,5.7,17.5,4.1,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.0,0,18.0,26.2,15.0,59.2
28.06.2018,Donnerstag,0,0,0,0,0,0,0,0,0,0,9.9,0.0,30027.5,4.375,1.0,1.0,0.0,11.0,5.8,16.7,6.5,0.0,0.0,0.0,0.0,0.0,0.0,19.7,2.2,0,20.0,26.2,11.0,57.2
29.06.2018,Freitag,0,0,0,0,0,0,Peter und Paul,0,0,1,12.475,0.0,30030.0,3.75,1.0,5.6,0.0,6.3,4.8,14.2,5.1,0.9,0.0,0.0,0.0,0.0,0.0,13.6,1.3,0,38.0,26.2,15.0,79.2
30.06.2018,Samstag,0,0,0,0,1,Sommerferien,0,0,0,0,16.4,0.0,30016.0,4.625,1.0,15.875,0.0,10.8,3.7,19.8,5.5,0.35,0.0,0.0,0.0,0.0,0.0,15.9,1.8,0,48.0,26.2,7.0,81.2
01.07.2018,Sonntag,0,0,0,0,1,Sommerferien,0,0,0,0,17.275,0.0,30009.75,4.2,1.0,32.975,0.0,7.4,4.3,22.1,10.5,0.0,0.0,0.0,0.0,0.0,0.0,15.6,3.0,0,11.0,40.4,4.0,55.4
02.07.2018,Montag,0,0,0,0,1,Sommerferien,0,0,0,0,18.85,0.0,30029.75,4.075,1.0,48.0,0.0,9.2,3.3,23.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,13.6,2.6,0,41.0,40.4,26.0,107.4
03.07.2018,Dienstag,0,0,0,0,1,Sommerferien,0,0,0,0,14.2,0.0,30009.75,2.75,9.7,28.775,0.0,7.7,3.1,23.3,12.7,0.0,0.0,0.0,0.0,1.98,0.0,12.2,2.0,0,35.0,40.4,18.0,93.4
04.07.2018,Mittwoch,0,0,0,0,1,Sommerferien,0,0,0,0,14.725,0.0,30032.75,3.3,2.225,48.0,0.0,5.4,3.2,19.9,11.2,4.38,0.0,0.0,0.0,0.02,0.0,10.9,1.9,0,34.0,40.4,14.0,88.4
05.07.2018,Donnerstag,0,0,0,0,1,Sommerferien,0,0,0,0,12.475,0.0,27000.75,2.85,14.825,13.3,0.0,6.2,2.8,20.2,9.5,0.02,0.0,0.0,0.0,0.5,0.0,12.8,0.8,0,29.0,40.4,25.0,94.4
06.07.2018,Freitag,0,0,0,0,1,Sommerferien,0,0,0,0,11.175,0.0,26651.0,4.0,1.0,1.0,0.0,9.2,4.0,17.1,8.9,15.93,0.0,0.0,0.0,0.03,0.0,21.7,0.0,0,36.0,40.4,15.0,91.4
07.07.2018,Samstag,0,0,0,0,1,Sommerferien,0,0,0,0,12.6,0.0,30014.5,3.675,1.0,1.0,0.0,11.7,4.9,14.6,7.6,1.51,0.0,0.0,0.0,0.0,0.0,20.7,0.0,0,38.0,40.4,13.0,91.4
08.07.2018,Sonntag,0,0,1,Sommerferien,1,Sommerferien,0,0,0,0,13.975,0.0,30024.0,3.725,1.0,1.0,0.0,11.0,5.7,18.4,7.2,0.0,0.0,0.0,0.0,0.0,0.0,20.4,2.4,0,17.0,40.4,11.0,68.4
09.07.2018,Montag,0,0,1,Sommerferien,1,Sommerferien,0,0,0,0,14.775,0.0,30041.5,3.9,1.0,1.0,0.0,11.1,5.4,20.5,6.8,0.0,0.0,0.0,0.0,0.0,0.0,18.6,1.6,0,66.0,40.4,25.0,131.4
10.07.2018,Dienstag,0,0,1,Sommerferien,1,Sommerferien,0,0,0,0,13.05,0.0,29994.0,4.575,1.0,1.0,0.0,9.1,4.9,20.7,8.3,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.7,0,34.0,40.4,26.0,100.4
11.07.2018,Mittwoch,0,0,1,Sommerferien,1,Sommerferien,0,0,0,0,11.4,0.0,30026.75,5.325,1.0,1.0,0.0,11.6,4.9,16.8,7.7,0.02,0.0,0.0,0.0,0.0,0.0,26.9,0.9,0,43.0,40.4,21.0,104.4
12.07.2018,Donnerstag,0,0,1,Sommerferien,1,Sommerferien,0,0,0,0,12.025,0.0,30028.5,4.55,1.0,1.0,0.0,9.1,6.1,15.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,15.7,1.5,0,48.0,40.4,16.0,104.4
13.07.2018,Freitag,0,0,1,Sommerferien,1,Sommerferien,0,0,0,0,13.875,0.0,29999.25,2.825,1.0,1.0,0.0,8.8,3.8,18.9,5.8,0.0,0.0,0.0,0.0,0.0,0.0,15.4,4.7,0,50.0,40.4,26.0,116.4
14.07.2018,Samstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,0,0,0,0,14.55,0.0,30010.0,2.15,8.95,39.825,0.0,4.4,3.1,20.2,8.5,0.02,0.0,0.0,0.0,0.2,0.0,8.1,0.0,0,77.0,40.4,15.0,132.4
15.07.2018,Sonntag,1,Sommerferien,1,Sommerferien,1,Sommerferien,0,0,0,0,13.875,0.0,30021.75,1.8,1.0,24.5,0.0,10.9,1.9,20.5,11.7,3.34,0.0,0.0,0.0,0.0,0.0,12.6,3.0,0,20.0,40.4,12.0,72.4
16.07.2018,Montag,1,Sommerferien,1,Sommerferien,1,Sommerferien,0,0,0,0,13.575,0.0,30034.0,3.25,1.0,13.525,0.0,9.9,2.4,20.6,8.7,7.82,0.0,0.0,0.0,0.0,0.0,14.7,2.4,0,79.0,40.4,25.0,144.4
17.07.2018,Dienstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,0,0,0,0,13.35,0.0,30036.75,3.55,1.0,1.0,0.0,9.1,3.8,20.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0,68.0,40.4,18.0,126.4
18.07.2018,Mittwoch,1,Sommerferien,1,Sommerferien,1,Sommerferien,0,0,0,0,14.225,0.0,29987.5,3.025,1.0,1.0,0.0,9.8,5.5,17.8,7.0,0.41,0.0,0.0,0.0,0.0,0.0,14.5,2.4,0,48.0,40.4,18.0,106.4
19.07.2018,Donnerstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,0,0,0,0,15.6,0.0,30016.0,2.75,3.1,1.0,0.0,7.1,3.2,21.2,7.7,0.0,0.0,0.0,0.0,0.02,0.0,10.7,2.0,0,65.0,40.4,42.0,147.4
20.07.2018,Freitag,1,Sommerferien,1,Sommerferien,1,Sommerferien,0,0,0,0,14.85,0.0,29425.25,2.575,28.975,26.25,0.0,7.6,2.5,21.0,10.6,0.36,0.0,0.0,0.0,2.26,0.0,12.0,1.0,0,53.0,40.4,33.0,126.4
21.07.2018,Samstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,0,0,0,0,10.9,0.0,28229.25,2.725,15.275,1.0,0.0,7.6,2.3,20.8,10.0,22.07,0.0,0.0,0.0,3.87,0.0,11.9,0.0,0,88.0,40.4,11.0,139.4
22.07.2018,Sonntag,1,Sommerferien,1,Sommerferien,1,Sommerferien,0,0,0,0,12.325,0.0,30026.5,3.625,1.0,1.0,0.0,9.2,3.0,16.2,8.6,9.55,0.0,0.0,0.0,0.0,0.0,22.1,0.0,0,32.0,40.4,10.0,82.4
23.07.2018,Montag,1,Sommerferien,1,Sommerferien,1,Sommerferien,0,0,0,0,13.25,0.0,30030.75,4.15,1.0,1.0,0.0,8.2,6.2,16.0,7.3,0.0,0.0,0.0,0.0,0.07,0.0,24.5,0.9,0,119.0,40.4,31.0,190.4
24.07.2018,Dienstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,0,0,0,0,15.95,0.0,30030.5,3.65,1.0,1.0,0.0,7.9,4.8,16.6,9.6,0.57,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0,123.0,40.4,26.0,189.4
25.07.2018,Mittwoch,1,Sommerferien,1,Sommerferien,1,Sommerferien,0,0,0,0,16.925,0.0,30011.0,3.8,1.0,35.775,0.0,10.2,3.7,21.4,8.9,0.0,0.0,0.0,0.0,0.0,0.0,21.4,3.2,0,125.0,40.4,34.0,199.4
26.07.2018,Donnerstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,0,0,0,0,17.05,0.0,30027.0,4.4,1.0,30.6,0.0,8.5,4.3,21.2,10.8,0.0,0.0,0.0,0.0,0.0,0.0,15.2,2.0,0,102.0,40.4,20.0,162.4
27.07.2018,Freitag,1,Sommerferien,1,Sommerferien,1,Sommerferien,0,0,0,0,16.925,0.0,30019.75,3.75,1.0,35.575,0.0,6.9,3.4,21.8,9.6,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.8,0,98.0,40.4,21.0,159.4
28.07.2018,Samstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,0,0,0,0,15.975,0.0,30015.0,2.05,1.675,8.575,0.0,7.7,3.0,22.3,10.1,0.0,0.0,0.0,0.0,0.01,0.0,13.0,1.6,0,120.0,40.4,10.0,170.4
29.07.2018,Sonntag,1,Sommerferien,1,Sommerferien,1,Sommerferien,0,0,0,0,15.475,0.0,30017.5,3.2,1.0,1.0,0.0,9.7,3.4,20.6,9.4,1.2,0.0,0.0,0.0,0.0,0.0,14.1,6.0,0,48.0,40.4,22.0,110.4
30.07.2018,Montag,1,Sommerferien,1,Sommerferien,1,Sommerferien,0,0,0,0,18.05,0.0,30007.75,2.95,1.0,24.5,0.0,6.8,3.0,24.3,8.1,0.0,0.0,0.0,0.0,0.0,0.0,15.3,1.2,0,104.0,40.4,37.0,181.4
31.07.2018,Dienstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,0,0,0,0,18.55,0.0,30019.5,5.025,1.0,23.75,0.0,8.8,3.0,23.6,11.1,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0,97.0,40.4,18.0,155.4
01.08.2018,Mittwoch,1,Sommerferien,1,Sommerferien,1,Sommerferien,Nationalfeiertag,1,1,1,17.525,0.0,29998.75,2.95,16.75,34.75,0.0,9.7,3.5,24.8,12.4,0.0,0.0,0.0,0.0,3.56,0.0,10.5,1.1,0,105.0,35.0,24.0,164.0
02.08.2018,Donnerstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,0,0,0,0,15.3,0.0,30034.75,2.8,8.025,1.575,0.0,9.1,2.9,24.9,10.8,10.76,0.0,0.0,0.0,1.18,0.0,15.9,0.0,0,126.0,35.0,25.0,186.0
03.08.2018,Freitag,1,Sommerferien,1,Sommerferien,1,Sommerferien,0,0,0,0,17.9,0.0,30012.75,2.65,10.125,46.5,0.0,8.4,3.7,20.8,11.3,2.18,0.0,0.0,0.0,0.58,0.0,14.3,1.8,0,104.0,35.0,26.0,165.0
04.08.2018,Samstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,0,0,0,0,19.15,0.0,30008.25,4.325,1.0,35.975,0.0,11.4,3.0,24.0,12.4,0.58,0.0,0.0,0.0,0.0,0.0,16.9,3.4,0,105.0,35.0,13.0,153.0
05.08.2018,Sonntag,1,Sommerferien,1,Sommerferien,1,Sommerferien,0,0,0,0,18.775,0.0,30016.25,3.975,1.0,40.75,0.0,10.5,3.9,24.2,12.9,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.8,0,30.0,35.0,17.0,82.0
